GEO_ID,STATENAME,DISTRICT,NAME,P001001,P001001ERR,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001011,P001012,P001013,P001014,P001015,P001016,P001017,P001018,P001019,P001020,P001021,P001022,P001023,P001024,P001025,P001026,P001027,P001028,P001029,P001030,P001031,P001032,P001033,P001034,P001035,P001036,P001037,P001038,P001039,P001040,P001041,P001042,P001043,P001044,P001045,P001046,P001047,P001048,P001049,P001050,P001051,P001052,P001053,P001054,P001055,P001056,P001057,P001058,P001059,P001060,P001061,P001062,P001063,P001064,P001065,P001066,P001067,P001068,P001069,P001070,P001071
5001100US0101,Alabama,1,"Congressional District 1 (111th Congress), Alabama",687841,null,677877,461846,190641,7919,9129,326,8016,9964,9337,2594,3105,1210,120,813,628,240,48,220,51,11,80,60,123,34,587,304,33,7,29,47,2,26,49,25,4,13,2,21,15,4,5,1,0,0,0,34,8,1,7,3,0,1,5,2,1,0,4,0,0,2,0,6,6,0,0,0,0,0,0,0
5001100US0102,Alabama,2,"Congressional District 2 (111th Congress), Alabama",673877,null,663091,434236,208369,3300,5907,496,10783,10786,10054,3248,2872,1405,114,843,619,316,89,250,39,8,48,78,72,53,676,324,67,20,41,51,9,27,53,21,3,15,7,11,16,6,1,1,0,1,2,40,17,2,3,5,1,0,7,0,0,3,0,1,1,0,0,15,15,0,0,0,0,0,1,1
5001100US0103,Alabama,3,"Congressional District 3 (111th Congress), Alabama",681298,null,671574,433743,216886,2315,9047,457,9126,9724,9071,3072,2387,1230,176,775,529,296,87,268,32,14,27,67,89,22,593,265,57,15,43,40,10,17,51,19,8,14,5,3,29,8,5,2,0,2,0,56,24,5,8,5,0,0,7,4,0,1,1,0,0,1,0,3,2,0,0,0,0,1,1,1
5001100US0104,Alabama,4,"Congressional District 4 (111th Congress), Alabama",660162,null,650355,583895,33172,4208,2459,582,26039,9807,9483,2284,4588,666,148,1220,118,38,12,97,29,17,82,29,56,99,292,113,18,3,21,42,6,35,21,5,3,2,0,0,1,6,0,2,7,7,0,17,4,0,2,0,0,0,4,0,0,0,0,0,0,7,0,14,12,1,0,1,0,0,1,1
5001100US0105,Alabama,5,"Congressional District 5 (111th Congress), Alabama",718724,null,702551,539582,127550,6893,10837,610,17079,16173,15246,4223,5814,2100,155,1208,594,322,66,344,65,21,67,60,157,50,855,405,83,12,76,76,8,32,59,28,9,27,5,9,2,8,9,4,0,1,2,64,25,7,6,3,2,5,10,0,0,4,0,1,1,0,0,8,8,0,0,0,0,0,0,0
5001100US0106,Alabama,6,"Congressional District 6 (111th Congress), Alabama",754482,null,745248,619105,95610,2249,12064,348,15872,9234,8740,2446,2357,1669,108,1145,289,145,32,195,38,3,54,37,186,36,452,235,47,2,35,40,2,5,48,11,7,5,0,0,1,3,0,0,5,1,5,26,6,7,2,3,5,0,3,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0
5001100US0107,Alabama,7,"Congressional District 7 (111th Congress), Alabama",603352,null,597789,202987,379083,1334,4152,238,9995,5563,5108,1799,830,555,43,520,576,275,97,217,19,8,40,18,55,56,413,204,43,5,36,26,1,16,13,17,4,8,3,1,19,8,2,0,3,0,4,37,20,2,7,5,0,0,0,0,0,1,1,0,0,1,0,5,2,3,0,0,0,0,0,0
5001100US0200,Alaska,1,"Congressional District (at Large) (111th Congress), Alaska",710231,null,658356,473576,23263,104871,38135,7409,11102,51875,47286,4685,26127,6915,1095,2211,1777,530,213,409,1200,431,429,782,368,114,4181,1415,252,85,68,1103,177,233,529,67,13,50,17,47,30,5,3,60,14,3,10,361,153,21,33,24,13,1,79,14,1,12,5,4,0,0,1,47,39,8,0,0,0,0,0,0
5001100US0401,Arizona,1,"Congressional District 1 (111th Congress), Arizona",774310,null,752118,520102,12886,154104,7204,1712,56110,22192,20935,2143,7131,2043,385,5916,1032,91,25,342,220,147,947,180,246,87,1157,369,64,4,80,79,20,212,189,51,10,9,1,25,2,5,0,12,12,7,6,85,31,0,21,11,0,0,9,2,2,9,0,0,0,0,0,14,10,3,0,0,1,0,1,1
5001100US0402,Arizona,2,"Congressional District 2 (111th Congress), Arizona",972839,null,941229,773390,36404,19818,25447,1649,84521,31610,29285,5794,5175,5540,697,8189,580,549,91,745,137,72,524,371,662,159,2088,579,213,46,186,171,33,144,341,175,24,25,10,34,28,22,8,11,16,1,21,196,63,12,23,15,17,9,33,7,4,9,1,3,0,0,0,40,27,10,0,1,1,1,1,1
5001100US0403,Arizona,3,"Congressional District 3 (111th Congress), Arizona",707919,null,686581,570901,23500,11490,24793,1030,54867,21338,19798,4132,3029,4652,469,4836,462,257,71,553,106,21,365,228,488,129,1391,508,128,26,117,122,12,95,198,91,14,12,3,12,18,9,2,9,3,10,2,113,35,3,26,10,8,1,16,2,2,6,3,0,0,1,0,31,23,5,2,1,0,0,5,5
5001100US0404,Arizona,4,"Congressional District 4 (111th Congress), Arizona",698314,null,669463,352788,64875,22517,16104,1355,211824,28851,27068,4365,2620,2422,294,11758,1116,402,114,1386,236,58,1201,133,747,216,1658,504,141,25,208,105,13,144,133,140,55,31,3,21,17,41,15,1,32,14,15,112,37,0,22,19,6,2,1,8,0,10,4,1,0,1,1,11,8,1,1,1,0,0,2,2
5001100US0405,Arizona,5,"Congressional District 5 (111th Congress), Arizona",656833,null,635572,517898,26485,19098,29751,1646,40694,21261,19583,4147,2876,5004,366,4263,588,324,74,473,143,67,427,220,525,86,1552,550,153,24,120,126,14,96,247,93,19,26,3,21,14,8,1,19,9,0,9,108,36,7,14,10,7,0,18,3,0,4,2,3,2,2,0,18,14,2,1,1,0,0,0,0
5001100US0406,Arizona,6,"Congressional District 6 (111th Congress), Arizona",971733,null,939438,778775,32311,12552,35995,2336,77469,32295,29876,6069,4340,6581,953,8103,599,465,81,705,185,83,493,451,594,174,2217,574,235,46,183,184,45,144,465,183,23,25,7,15,24,18,1,9,6,13,17,166,60,6,23,13,5,2,37,5,0,12,2,0,0,1,0,35,31,3,1,0,0,0,1,1
5001100US0407,Arizona,7,"Congressional District 7 (111th Congress), Arizona",855769,null,822236,535962,35419,47980,16498,1362,185015,33533,31445,3945,4901,3736,453,12542,967,413,74,1107,263,81,1622,278,842,221,1922,508,219,32,144,138,43,177,206,187,53,36,0,55,21,29,8,10,35,5,16,148,50,10,38,10,2,0,13,8,4,8,5,0,0,0,0,16,6,8,0,1,0,1,2,2
5001100US0408,Arizona,8,"Congressional District 8 (111th Congress), Arizona",754300,null,727080,617305,27128,8970,20903,1558,51216,27220,25072,4847,4512,5669,556,6327,547,485,72,610,145,51,400,326,430,95,1963,602,255,26,151,173,23,161,269,134,15,20,7,29,19,36,7,8,3,8,17,163,54,10,20,20,11,0,26,10,0,7,5,0,0,0,0,22,22,0,0,0,0,0,0,0
5001100US0501,Arkansas,1,"Congressional District 1 (111th Congress), Arkansas",687694,null,677646,548089,114272,3020,3571,206,8488,10048,9593,2780,3677,985,128,1177,313,111,45,182,20,7,55,32,54,27,399,176,24,7,34,33,6,43,39,10,0,1,2,6,11,5,1,0,1,0,0,29,5,4,1,6,1,0,6,1,0,0,2,0,0,3,0,15,14,0,0,0,1,0,12,12
5001100US0502,Arkansas,2,"Congressional District 2 (111th Congress), Arkansas",751377,null,736984,546554,156450,3694,10575,392,19319,14393,13508,4260,3812,1788,161,1641,617,320,58,319,48,8,123,155,166,32,825,414,67,11,75,64,12,29,54,15,10,17,2,17,11,13,2,0,7,3,2,45,23,1,11,0,2,0,4,1,0,2,0,0,0,1,0,12,8,4,0,0,0,0,3,3
5001100US0503,Arkansas,3,"Congressional District 3 (111th Congress), Arkansas",822564,null,800516,690457,20084,11697,18135,5078,55065,22048,21106,3358,9798,2434,262,3631,249,118,38,238,100,67,192,125,354,142,879,340,53,10,44,133,21,92,78,56,20,4,2,2,6,3,2,5,2,0,6,45,11,1,15,2,6,0,6,0,0,3,0,0,0,1,0,18,9,1,0,8,0,0,0,0
5001100US0504,Arkansas,4,"Congressional District 4 (111th Congress), Arkansas",654283,null,643762,460129,159089,3837,3821,187,16699,10521,10046,3121,3773,761,106,1210,431,119,38,231,26,8,79,20,92,31,424,213,18,9,32,26,7,35,25,16,2,18,2,6,8,3,1,3,0,0,0,44,10,3,18,1,0,0,8,1,0,0,2,0,0,1,0,6,3,3,0,0,0,0,1,1
5001100US0601,California,1,"Congressional District 1 (111th Congress), California",704012,null,669484,515848,12390,20430,42279,1963,76574,34528,31829,2929,10151,7086,913,7006,345,314,50,324,299,97,737,561,744,273,2450,663,167,35,123,373,107,263,351,181,53,30,5,16,8,7,4,17,22,7,18,218,57,14,29,25,10,7,41,15,6,5,4,0,1,1,3,28,14,10,0,1,1,2,3,3
5001100US0602,California,2,"Congressional District 2 (111th Congress), California",708596,null,674254,555467,9864,15858,31040,1482,60543,34342,31727,3366,12746,5030,837,6525,432,279,44,285,296,69,469,327,849,173,2393,732,159,31,126,346,82,291,301,168,36,29,1,15,13,14,0,15,18,2,14,183,51,13,16,9,7,0,55,7,1,10,4,10,0,0,0,38,33,2,0,0,2,1,1,1
5001100US0603,California,3,"Congressional District 3 (111th Congress), California",783317,null,738043,547522,47598,7507,86289,4599,44528,45274,40708,6606,7352,12007,1169,6218,926,1366,188,850,372,64,341,1437,1399,413,4171,1053,621,81,238,551,97,204,613,328,57,73,14,31,51,49,3,23,9,1,74,341,178,11,36,25,11,6,42,15,3,4,6,3,0,1,0,54,46,1,0,7,0,0,0,0
5001100US0604,California,4,"Congressional District 4 (111th Congress), California",774261,null,742649,654830,11206,10578,33291,1591,31153,31612,29095,3096,9614,8327,992,4670,247,253,33,185,234,69,295,433,517,130,2316,538,208,37,86,332,103,227,445,188,29,35,6,16,11,9,2,20,2,4,18,170,49,9,18,15,5,1,40,21,2,6,1,2,1,0,0,28,27,1,0,0,0,0,3,3
5001100US0605,California,5,"Congressional District 5 (111th Congress), California",700443,null,649934,324515,100817,8181,117339,9363,89719,50509,44764,8942,5513,9159,942,7456,2336,1981,450,1666,658,98,548,2366,1915,734,5079,1608,668,102,385,395,79,210,454,351,68,152,48,115,91,63,29,55,41,5,160,580,234,23,95,51,33,6,45,29,0,19,22,4,4,9,6,81,67,5,5,1,2,1,5,5
5001100US0606,California,6,"Congressional District 6 (111th Congress), California",664468,null,634886,517166,14132,6846,30553,1941,64248,29582,26915,3371,5452,8209,788,6269,284,296,100,278,260,42,537,360,547,122,2435,730,194,35,131,339,53,203,403,170,38,30,10,17,12,7,1,19,17,13,13,214,85,12,20,9,9,1,38,8,6,11,4,6,3,1,1,17,14,1,0,2,0,0,1,1
5001100US0607,California,7,"Congressional District 7 (111th Congress), California",655708,null,612531,310649,100047,4869,99455,4489,93022,43177,38521,5616,4248,9493,1031,8755,1209,1986,377,1409,324,74,407,1376,1837,379,4176,1078,628,84,282,340,94,197,631,309,60,107,21,46,101,81,16,37,17,7,40,413,149,20,46,57,27,4,46,19,2,14,18,5,1,5,0,66,50,7,3,3,2,1,1,1
5001100US0608,California,8,"Congressional District 8 (111th Congress), California",666827,null,635553,324712,45151,3661,209335,3101,49593,31274,28424,3240,2672,10986,481,5030,858,1180,235,608,357,38,430,850,1314,145,2511,789,274,47,126,260,15,133,348,251,18,59,9,42,31,42,7,18,4,4,34,286,128,22,36,16,12,4,32,12,0,4,8,4,1,7,0,52,38,10,2,1,1,0,1,1
5001100US0609,California,9,"Congressional District 9 (111th Congress), California",648766,null,610623,277010,135331,4460,117981,3550,72291,38143,33794,5821,2969,10726,577,5721,1835,1717,293,1352,344,34,400,655,1105,245,3834,1667,519,69,198,240,47,128,382,201,24,102,21,61,54,42,11,12,24,9,23,442,210,19,83,40,17,3,25,7,2,11,13,6,2,3,1,63,43,10,2,2,5,1,10,10
5001100US0610,California,10,"Congressional District 10 (111th Congress), California",714750,null,669096,448015,53812,4209,97097,3744,62219,45654,41000,5448,4507,15514,1282,7224,805,1606,247,896,269,51,268,1147,1449,287,4167,999,596,85,209,464,82,170,777,382,50,66,25,43,68,52,9,25,14,2,49,416,133,26,54,62,23,1,69,12,2,17,7,6,0,3,1,71,47,15,2,4,2,1,0,0
5001100US0611,California,11,"Congressional District 11 (111th Congress), California",796753,null,749457,494163,38732,6036,117458,3559,89509,47296,42923,4307,5316,14541,1270,9500,585,1118,155,938,516,85,448,1307,2483,354,3958,697,404,55,196,536,88,227,795,555,67,68,4,38,56,59,7,32,29,2,43,375,144,9,43,39,17,5,44,17,3,27,6,11,0,0,10,40,22,5,2,0,9,2,0,0
5001100US0612,California,12,"Congressional District 12 (111th Congress), California",651322,null,616657,322200,15262,2530,220118,6750,49797,34665,31788,2224,2211,14244,797,5886,299,1008,121,429,270,46,284,1682,1890,397,2581,457,315,48,90,296,31,108,607,317,53,39,6,15,24,20,11,21,18,3,102,277,86,11,45,26,15,1,39,16,4,23,3,1,0,7,0,18,12,6,0,0,0,0,1,1
5001100US0613,California,13,"Congressional District 13 (111th Congress), California",665318,null,622761,241382,47923,4388,241798,8572,78698,42557,38680,3421,2872,14129,1195,6892,665,1424,273,902,488,82,382,2467,2874,614,3461,735,359,81,185,338,52,166,717,350,77,67,6,31,79,54,5,40,25,5,89,388,156,16,31,44,9,1,50,24,1,36,5,8,0,5,2,28,18,5,0,1,4,0,0,0
5001100US0614,California,14,"Congressional District 14 (111th Congress), California",653935,null,623541,393244,16247,2979,141839,5255,63977,30394,28219,2421,2685,13195,687,5214,255,437,93,346,234,37,261,848,1277,229,1981,466,176,52,80,252,34,116,444,189,30,24,4,4,9,12,3,19,23,4,40,178,69,6,20,9,12,1,22,10,12,11,1,3,0,0,2,16,5,3,0,0,8,0,0,0
5001100US0615,California,15,"Congressional District 15 (111th Congress), California",677605,null,644515,311029,17013,4369,248707,2677,60720,33090,30385,2482,2780,13132,780,5466,259,738,109,469,417,40,383,1053,2082,195,2456,433,237,37,99,327,53,165,507,319,46,56,2,16,37,23,7,22,31,6,33,215,68,9,17,13,11,1,50,15,3,15,4,7,0,0,2,34,27,5,0,2,0,0,0,0
5001100US0616,California,16,"Congressional District 16 (111th Congress), California",676880,null,643022,287312,21700,6796,193894,2906,130414,33858,31323,2305,2910,9457,677,9236,378,724,109,736,537,35,711,895,2280,333,2320,463,193,30,131,276,41,158,425,299,56,47,8,22,38,42,2,17,40,2,30,202,54,13,23,25,15,1,35,12,5,6,6,1,0,0,6,10,5,4,0,0,1,0,3,3
5001100US0617,California,17,"Congressional District 17 (111th Congress), California",664240,null,630762,397235,15575,8142,35935,2418,171457,33478,30465,2642,4253,7425,658,10323,273,616,98,613,370,41,707,762,1428,256,2746,608,356,28,111,395,38,174,421,336,36,48,5,10,37,50,2,13,30,9,39,235,76,17,31,23,15,1,26,17,0,20,4,5,0,0,0,32,27,2,2,1,0,0,0,0
5001100US0618,California,18,"Congressional District 18 (111th Congress), California",723607,null,683208,374315,43791,9624,66556,3795,185127,40399,37115,4067,5216,5531,815,12953,747,953,135,1426,567,82,745,1072,2250,556,2959,576,302,41,274,388,70,233,291,393,54,51,5,58,34,54,15,19,25,8,68,283,91,8,41,29,10,6,37,28,6,17,2,5,0,0,3,40,29,8,0,0,3,0,2,2
5001100US0619,California,19,"Congressional District 19 (111th Congress), California",757337,null,721001,505867,30912,12235,43319,2113,126555,36336,33987,3465,6903,6257,798,10731,463,461,58,980,351,75,772,725,1599,349,2116,401,188,32,178,236,42,234,299,260,51,21,3,24,25,27,13,13,28,4,37,208,57,6,24,17,19,0,33,15,3,24,0,0,2,8,0,19,18,1,0,0,0,0,6,6
5001100US0620,California,20,"Congressional District 20 (111th Congress), California",744350,null,712882,344440,48632,12911,39529,783,266587,31468,29745,2519,2998,2910,364,14814,510,328,72,1294,440,51,1223,322,1516,384,1570,310,148,14,198,123,32,189,121,226,61,18,8,21,11,22,3,5,35,11,14,120,43,9,28,3,1,0,12,6,0,14,3,0,0,0,1,30,27,2,0,1,0,0,3,3
5001100US0621,California,21,"Congressional District 21 (111th Congress), California",784176,null,750378,476371,18762,12462,54576,1114,187093,33798,31808,2635,5797,4899,556,12707,347,395,33,937,411,40,877,320,1553,301,1832,380,131,14,126,278,41,245,222,236,30,17,3,23,11,17,4,5,19,10,20,133,42,8,11,9,11,0,22,12,1,12,0,5,0,0,0,25,8,4,1,2,9,1,0,0
5001100US0622,California,22,"Congressional District 22 (111th Congress), California",797084,null,760445,547909,52198,10780,32580,1449,115529,36639,34104,4776,7839,6027,605,9664,693,557,106,1151,256,49,549,367,1204,261,2351,685,215,37,190,295,34,207,236,249,19,26,4,14,17,29,19,13,28,7,27,150,41,19,19,7,7,3,17,11,7,5,4,1,0,9,0,29,29,0,0,0,0,0,5,5
5001100US0623,California,23,"Congressional District 23 (111th Congress), California",695404,null,664310,450383,13326,8710,38245,1500,152146,31094,28819,2404,4365,6800,623,10401,335,380,51,624,296,49,776,397,1135,183,2051,355,178,10,113,274,45,218,339,269,46,31,5,22,9,34,11,10,40,7,35,197,85,9,19,15,11,0,28,13,1,6,0,4,0,4,2,19,9,6,2,0,2,0,8,8
5001100US0624,California,24,"Congressional District 24 (111th Congress), California",681622,null,651294,517644,11504,5970,42877,1156,72143,30328,28079,2800,4966,8808,718,7441,256,387,50,416,168,35,456,484,953,141,2018,462,187,28,110,270,48,177,383,212,33,32,9,3,8,7,3,17,10,4,15,210,86,14,19,15,19,1,31,6,1,10,6,0,0,1,1,20,14,2,1,0,3,0,1,1
5001100US0625,California,25,"Congressional District 25 (111th Congress), California",844320,null,800304,502148,86597,10190,49211,2340,149818,44016,40512,6275,5123,8208,745,12926,1148,959,237,1790,232,57,724,536,1233,319,3199,932,332,84,291,214,52,234,423,275,52,73,18,66,24,51,18,13,13,2,32,260,75,24,72,12,21,1,21,2,2,14,9,3,0,3,1,40,22,12,1,3,2,0,5,5
5001100US0626,California,26,"Congressional District 26 (111th Congress), California",691452,null,660038,414772,33819,4320,132929,1121,73077,31414,29186,3191,3284,8800,530,8344,423,627,77,770,241,24,368,868,1431,208,2027,479,233,22,134,200,19,181,337,231,31,22,3,30,17,9,17,9,19,4,30,171,62,8,23,22,7,1,17,11,1,7,0,2,0,6,4,24,16,6,0,2,0,0,6,6
5001100US0627,California,27,"Congressional District 27 (111th Congress), California",684496,null,650901,400825,31944,4377,85839,917,126999,33595,31465,3141,2212,9082,620,11185,421,663,85,969,261,15,609,522,1463,217,1925,566,173,28,142,186,21,114,250,245,47,26,0,22,28,22,9,7,17,8,14,182,81,1,43,15,11,1,8,3,1,10,1,5,0,2,0,20,17,2,0,0,1,0,3,3
5001100US0628,California,28,"Congressional District 28 (111th Congress), California",660194,null,631617,374436,24975,4578,43953,746,182929,28577,26930,2306,1679,5274,461,13105,378,438,58,808,159,25,732,270,1000,237,1488,458,157,20,120,103,17,113,154,162,45,27,4,18,8,25,13,2,17,11,14,148,51,4,38,9,8,0,7,14,0,15,0,0,0,2,0,9,7,1,1,0,0,0,2,2
5001100US0629,California,29,"Congressional District 29 (111th Congress), California",642138,null,614359,338743,31504,3038,179651,560,60863,27779,25816,2375,1780,10611,770,5803,470,656,40,679,278,15,292,639,1267,141,1743,547,183,10,85,140,28,117,249,211,27,40,3,11,25,20,6,5,18,0,18,195,96,6,28,17,5,1,20,5,1,7,5,2,0,2,0,20,8,3,3,4,0,2,5,5
5001100US0630,California,30,"Congressional District 30 (111th Congress), California",662319,null,633553,516639,19936,1751,72531,643,22053,28766,26869,3238,2100,14685,693,3403,353,524,53,307,125,5,97,403,798,85,1705,638,178,12,96,176,17,65,243,176,16,33,2,12,4,8,4,3,7,2,13,174,86,8,38,17,6,0,12,1,0,4,0,1,0,0,1,14,10,3,1,0,0,0,4,4
5001100US0631,California,31,"Congressional District 31 (111th Congress), California",611336,null,581882,243830,26048,6575,93128,602,211699,29454,27960,1394,1580,3134,185,16328,296,431,74,968,257,25,1096,354,1469,369,1332,339,103,14,108,58,10,163,117,195,39,16,2,32,15,23,7,6,48,21,16,128,54,0,34,8,12,1,6,5,1,3,2,1,0,1,0,32,23,3,5,0,1,0,2,2
5001100US0632,California,32,"Congressional District 32 (111th Congress), California",642236,null,617885,278863,14509,6375,143772,793,173573,24351,22972,1337,1824,3417,201,11340,172,361,25,764,305,30,857,469,1659,211,1266,237,63,6,101,114,19,149,168,234,50,16,2,7,9,25,4,3,17,6,36,106,44,4,17,4,7,0,15,1,3,9,0,1,0,0,1,6,6,0,0,0,0,0,1,1
5001100US0633,California,33,"Congressional District 33 (111th Congress), California",637122,null,607673,229431,161233,4292,85359,801,126557,29449,26704,3984,1243,4687,307,8925,1433,1246,211,2171,193,26,647,367,983,281,2410,1055,269,23,170,113,8,127,180,130,36,70,12,63,20,44,37,2,22,19,10,289,137,7,63,18,20,7,15,5,1,5,5,2,2,2,0,41,27,11,2,1,0,0,5,5
5001100US0634,California,34,"Congressional District 34 (111th Congress), California",654303,null,627842,309737,33842,7108,43214,1199,232742,26461,25177,1316,1428,2010,229,15794,250,277,76,941,158,27,1016,217,1050,388,1153,257,75,15,103,74,19,128,86,150,70,8,7,39,11,18,3,5,57,16,12,103,31,5,17,4,12,0,11,9,2,7,5,0,0,0,0,25,14,5,2,0,4,0,3,3
5001100US0635,California,35,"Congressional District 35 (111th Congress), California",662413,null,633595,203077,193648,4487,38323,2817,191243,28818,26559,2697,1243,3006,270,11882,1373,954,279,2374,134,30,674,437,870,336,2027,746,155,36,151,101,7,130,249,120,32,37,12,83,44,37,26,8,20,13,20,198,63,21,54,8,10,0,16,3,0,9,1,3,0,3,7,30,19,7,4,0,0,0,4,4
5001100US0636,California,36,"Congressional District 36 (111th Congress), California",659385,null,623965,388766,27941,4106,108795,2934,91423,35420,32497,3049,2907,12306,879,8092,372,772,126,781,190,16,486,865,1438,218,2611,596,253,25,135,281,18,128,608,323,58,24,1,24,35,26,5,15,17,13,26,293,101,10,43,20,11,3,56,8,0,18,1,9,0,8,5,18,11,2,2,1,2,0,1,1
5001100US0637,California,37,"Congressional District 37 (111th Congress), California",648847,null,617799,212773,142623,4792,78299,8194,171118,31048,28417,3411,1984,3796,605,10283,1272,1117,426,1972,293,30,534,796,1450,448,2339,674,221,66,157,164,24,147,237,203,55,61,13,59,53,52,18,23,36,5,71,265,95,20,43,17,10,11,27,6,3,12,17,0,2,0,2,24,16,2,1,0,5,0,3,3
5001100US0638,California,38,"Congressional District 38 (111th Congress), California",641410,null,616130,320192,20403,7045,72441,1139,194910,25280,24002,1339,2002,2780,319,12926,218,371,53,845,269,29,713,495,1318,325,1150,204,71,10,78,100,7,155,153,197,48,15,2,19,18,14,5,4,27,2,21,116,38,10,16,3,7,0,6,15,0,6,0,10,1,3,1,12,11,1,0,0,0,0,0,0
5001100US0639,California,39,"Congressional District 39 (111th Congress), California",643115,null,616657,311526,37259,5729,68778,2508,190857,26458,25006,1667,2085,3649,443,12230,301,435,103,998,183,47,689,537,1332,307,1322,263,134,10,131,130,21,130,186,175,35,24,6,14,11,17,3,2,11,8,11,108,26,1,25,9,3,3,15,2,0,9,3,3,2,1,6,17,15,1,1,0,0,0,5,5
5001100US0640,California,40,"Congressional District 40 (111th Congress), California",665653,null,636334,373843,16198,4957,137837,2776,100723,29319,27316,2254,3164,7997,781,8470,215,534,86,612,263,38,440,818,1456,188,1807,329,193,32,101,211,20,144,407,206,29,21,0,13,14,34,0,10,12,12,19,171,56,11,19,14,7,1,31,11,0,15,2,1,1,0,2,24,21,0,0,2,1,0,1,1
5001100US0641,California,41,"Congressional District 41 (111th Congress), California",797133,null,757278,533476,51199,11374,38512,2599,120118,39855,36689,5451,6953,6315,886,10968,876,782,203,1329,246,63,749,513,1063,292,2872,830,283,63,279,216,35,233,368,276,69,29,17,27,28,32,13,13,21,4,36,260,83,6,55,37,14,7,36,7,3,2,5,0,2,2,1,33,20,7,1,4,1,0,1,1
5001100US0642,California,42,"Congressional District 42 (111th Congress), California",667638,null,638631,411417,17646,3636,136602,1107,68223,29007,27103,2176,2655,10227,533,7203,231,472,52,448,200,4,276,812,1663,151,1717,341,169,20,107,172,25,107,410,212,42,15,2,15,14,18,2,10,10,1,25,160,38,14,37,16,5,0,26,7,0,15,2,0,0,0,0,27,23,2,0,0,1,1,0,0
5001100US0643,California,43,"Congressional District 43 (111th Congress), California",735581,null,700591,343285,77953,8454,30767,2426,237706,34990,32673,3831,2611,2909,468,15779,873,759,199,1998,207,60,1063,356,1196,364,2084,552,167,51,282,115,24,196,156,231,52,32,11,65,29,38,18,5,28,9,23,199,62,8,55,7,20,3,14,7,4,10,0,7,1,0,1,28,22,4,0,0,2,0,6,6
5001100US0644,California,44,"Congressional District 44 (111th Congress), California",844756,null,804557,515464,46899,7442,67587,2715,164450,40199,37324,4328,4170,8554,945,13235,650,743,124,1233,217,42,669,588,1477,349,2671,609,281,63,256,218,16,187,427,354,74,36,15,15,27,32,4,7,17,4,29,179,60,11,27,15,17,2,19,12,0,11,1,0,0,4,0,21,14,2,5,0,0,0,4,4
5001100US0645,California,45,"Congressional District 45 (111th Congress), California",914209,null,873657,571266,62375,9213,41852,2654,186297,40552,37475,5425,4487,7267,835,12829,828,933,156,1502,186,37,731,541,1384,334,2834,681,331,70,249,265,36,206,429,299,46,31,13,36,33,29,6,4,19,22,29,211,60,18,40,31,14,2,24,8,1,6,2,5,0,0,0,32,27,1,0,0,4,0,0,0
5001100US0646,California,46,"Congressional District 46 (111th Congress), California",648663,null,620009,429359,10755,3133,123017,2194,51551,28654,26517,2117,3533,11107,929,5707,174,410,84,285,175,24,228,766,851,127,1962,327,195,31,54,265,17,121,616,217,28,15,4,9,15,11,1,2,9,2,23,153,58,7,16,10,2,0,36,7,3,13,0,1,0,0,0,20,15,3,0,0,2,0,2,2
5001100US0647,California,47,"Congressional District 47 (111th Congress), California",631422,null,607847,277597,11153,5598,108238,2620,202641,23575,22420,1188,1757,3158,470,12300,115,303,86,657,252,34,525,325,981,269,1054,183,74,14,94,92,7,136,168,135,40,5,0,16,8,26,8,15,21,5,7,71,23,0,4,5,8,2,10,4,10,4,0,0,0,1,0,27,22,3,2,0,0,0,3,3
5001100US0648,California,48,"Congressional District 48 (111th Congress), California",727833,null,695154,492668,10865,2655,138204,1363,49399,32679,30717,2292,2647,16300,811,5146,193,440,33,364,177,29,169,728,1262,126,1796,305,192,17,66,245,26,82,455,257,39,18,3,9,22,14,6,7,7,2,24,154,64,5,30,10,6,0,24,5,1,7,1,0,1,0,0,12,9,1,0,0,2,0,0,0
5001100US0649,California,49,"Congressional District 49 (111th Congress), California",797428,null,755457,524588,37504,10253,41705,4677,136730,41971,38569,4906,4869,9471,1526,11317,636,1220,231,1092,174,66,733,859,1166,303,3062,599,430,71,215,253,36,209,623,301,63,28,11,24,43,55,8,23,15,13,42,304,63,25,41,39,22,4,51,6,6,32,10,0,1,4,0,34,22,6,4,0,0,2,2,2
5001100US0650,California,50,"Congressional District 50 (111th Congress), California",753135,null,718621,518575,14858,4187,104000,2046,74955,34514,31943,3191,3215,14151,1005,6244,242,719,93,466,199,26,275,773,1209,135,2301,432,274,42,114,288,31,145,560,271,38,27,2,6,22,19,3,8,5,3,11,245,76,17,17,27,16,5,58,4,0,20,0,3,0,1,1,25,21,2,0,1,1,0,0,0
5001100US0651,California,51,"Congressional District 51 (111th Congress), California",757891,null,718442,368828,57064,7600,96437,4314,184199,39449,36442,3319,2441,8233,824,13077,648,1579,314,1513,340,28,539,924,2177,486,2723,472,359,55,168,206,33,140,415,506,62,61,7,25,61,53,17,13,20,8,42,255,70,22,18,23,20,9,30,14,7,29,10,1,0,2,0,29,25,2,2,0,0,0,0,0
