GEO_ID,STATENAME,NAME,DP1_C0,DP1_C1,DP1_C1A,DP1_C2,DP1_C3,DP1_C3A,DP1_C4,DP1_C5,DP1_C5A,DP1_C6,DP1_C7,DP1_C7A,DP1_C8,DP1_C9,DP1_C9A,DP1_C10,DP1_C11,DP1_C11A,DP1_C12,DP1_C13,DP1_C13A,DP1_C14,DP1_C15,DP1_C15A,DP1_C16,DP1_C17,DP1_C17A,DP1_C18,DP1_C19,DP1_C19A,DP1_C20,DP1_C21,DP1_C21A,DP1_C22,DP1_C23,DP1_C23A,DP1_C24,DP1_C25,DP1_C25A,DP1_C26,DP1_C27,DP1_C27A,DP1_C28,DP1_C29,DP1_C29A,DP1_C30,DP1_C31,DP1_C31A,DP1_C32,DP1_E1,DP1_C33,DP1_C34,DP1_C34A,DP1_C35,DP1_C36,DP1_C36A,DP1_C37,DP1_C38,DP1_C38A,DP1_C39,DP1_C40,DP1_C40A,DP1_C41,DP1_C42,DP1_C42A,DP1_C43,DP1_C44,DP1_C44A,DP1_C45,DP1_C46,DP1_C46A,DP1_C47,DP1_C48,DP1_C48A,DP1_C49,DP1_C50,DP1_C50A,DP1_C51,DP1_C52,DP1_C52A,DP1_C53,DP1_C54,DP1_C54A,DP1_C55,DP1_C56,DP1_C56A,DP1_C57,DP1_C58,DP1_C58A,DP1_C59,DP1_C60,DP1_C60A,DP1_C61,DP1_C62,DP1_C62A,DP1_C63,DP1_C64,DP1_C64A,DP1_C65,DP1_C66,DP1_C66A,DP1_C67,DP1_C68,DP1_C68A,DP1_C69,DP1_C70,DP1_C70A,DP1_C71,DP1_C72,DP1_C72A,DP1_C73,DP1_C74,DP1_C74A,DP1_C75,DP1_C76,DP1_C76A,DP1_C77,DP1_C78,DP1_C78A,DP1_C79,DP1_C80,DP1_C80A,DP1_C81,DP1_C82,DP1_C82A,DP1_C83,DP1_C84,DP1_C84A,DP1_C85,DP1_C86,DP1_C86A,DP1_C87,DP1_C88,DP1_C88A,DP1_C89,DP1_C90,DP1_C90A,DP1_C91,DP1_C92,DP1_C92A,DP1_C93,DP1_C94,DP1_C94A,DP1_C95,DP1_C96,DP1_C96A,DP1_C97,DP1_C98,DP1_C98A,DP1_C99,DP1_C100,DP1_C100A,DP1_C101,DP1_C102,DP1_C102A,DP1_C103,DP1_C104,DP1_C104A,DP1_C105,DP1_C106,DP1_C106A,DP1_C107,DP1_C108,DP1_C108A,DP1_C109,DP1_C110,DP1_C110A,DP1_C111,DP1_C112,DP1_C112A,DP1_C113,DP1_C114,DP1_C114A,DP1_C115,DP1_C116,DP1_C116A,DP1_C117,DP1_C118,DP1_C118A,DP1_C119,DP1_C120,DP1_C120A,DP1_C121,DP1_C122,DP1_C122A,DP1_C123,DP1_C124,DP1_C124A,DP1_C125,DP1_C126,DP1_C126A,DP1_C127,DP1_C128,DP1_C128A,DP1_C129,DP1_C130,DP1_C130A,DP1_C131,DP1_C132,DP1_C132A,DP1_C133,DP1_C134,DP1_C134A,DP1_C135,DP1_C136,DP1_C136A,DP1_C137,DP1_C138,DP1_C138A,DP1_C139,DP1_C140,DP1_C140A,DP1_C141,DP1_C142,DP1_C142A,DP1_C143,DP1_C144,DP1_C144A,DP1_C145,DP1_C146,DP1_C146A,DP1_C147,DP1_C148,DP1_C148A,DP1_C149,DP1_C150,DP1_C150A,DP1_C151,DP1_C152,DP1_C152A,DP1_C153,DP1_C154,DP1_C154A,DP1_C155,DP1_C156,DP1_C156A,DP1_C157,DP1_C158,DP1_C158A,DP1_C159,DP1_C160,DP1_C160A,DP1_C161,DP1_C162,DP1_C162A,DP1_C163,DP1_C164,DP1_C164A,DP1_C165,DP1_E2,DP1_C166,DP1_E3,DP1_C167,DP1_C168,DP1_C168A,DP1_C169,DP1_C170,DP1_C170A,DP1_C171,DP1_C172,DP1_C172A,DP1_C173,DP1_C174,DP1_C174A,DP1_C175,DP1_C175A,DP1_E4,DP1_C176,DP1_C176A,DP1_E5,DP1_C177,DP1_C178,DP1_C178A,DP1_C179,DP1_C180,DP1_C180A,DP1_C181,DP1_C182,DP1_C182A,DP1_C183,DP1_E6,DP1_C184,DP1_E7
5001000US0403,Arizona,"Congressional District 3 (110th Congress), Arizona",641329,100,null,319270,49.8,null,322059,50.2,null,45368,7.1,null,45787,7.1,null,43739,6.8,null,42622,6.6,null,41777,6.5,null,101282,15.8,null,108553,16.9,null,90245,14.1,null,32449,5.1,null,23261,3.6,null,35543,5.5,null,23148,3.6,null,7555,1.2,null,35,(X),480911,75,null,236763,36.9,null,244148,38.1,null,455379,71,null,79360,12.4,null,66246,10.3,null,27607,4.3,null,38639,6,null,625160,97.5,null,549743,85.7,null,15492,2.4,null,8567,1.3,null,13693,2.1,null,2753,0.4,null,3010,0.5,null,2378,0.4,null,909,0.1,null,916,0.1,null,2344,0.4,null,1383,0.2,null,731,0.1,null,224,0,null,126,0,null,153,0,null,228,0,null,36934,5.8,null,16169,2.5,null,563793,87.9,null,18809,2.9,null,12132,1.9,null,17193,2.7,null,1507,0.2,null,45076,7,null,641329,100,null,90456,14.1,null,70758,11,null,2562,0.4,null,888,0.1,null,16248,2.5,null,550873,85.9,null,503549,78.5,null,641329,100,null,635548,99.1,null,254358,39.7,null,124645,19.4,null,179800,28,null,145030,22.6,null,31869,5,null,10460,1.6,null,44876,7,null,16804,2.6,null,5781,0.9,null,2330,0.4,null,3451,0.5,null,254358,100,null,163394,64.2,null,79350,31.2,null,124645,49,null,56468,22.2,null,26648,10.5,null,16276,6.4,null,90964,35.8,null,68770,27,null,18038,7.1,null,86059,33.8,null,47744,18.8,null,2.5,(X),3.06,(X),271149,100,null,254358,93.8,null,16791,6.2,null,4125,1.5,null,1.5,null,(X),7.9,null,(X),254358,100,null,169030,66.5,null,85328,33.5,null,2.61,(X),2.28,(X)
5001000US0404,Arizona,"Congressional District 4 (110th Congress), Arizona",641329,100,null,333625,52,null,307704,48,null,66476,10.4,null,62295,9.7,null,52506,8.2,null,52686,8.2,null,60446,9.4,null,115243,18,null,90317,14.1,null,61708,9.6,null,20320,3.2,null,16077,2.5,null,24348,3.8,null,14540,2.3,null,4367,0.7,null,27.1,(X),430088,67.1,null,225422,35.1,null,204666,31.9,null,395198,61.6,null,52472,8.2,null,43255,6.7,null,18224,2.8,null,25031,3.9,null,614628,95.8,null,347310,54.2,null,50580,7.9,null,20643,3.2,null,8701,1.4,null,951,0.1,null,1680,0.3,null,1780,0.3,null,483,0.1,null,398,0.1,null,2602,0.4,null,807,0.1,null,956,0.1,null,225,0,null,238,0,null,188,0,null,305,0,null,186438,29.1,null,26701,4.2,null,369285,57.6,null,55797,8.7,null,25706,4,null,11422,1.8,null,1767,0.3,null,205258,32,null,641329,100,null,371688,58,null,316252,49.3,null,2108,0.3,null,992,0.2,null,52336,8.2,null,269641,42,null,187645,29.3,null,641329,100,null,624410,97.4,null,196214,30.6,null,83515,13,null,215173,33.6,null,171754,26.8,null,76560,11.9,null,31862,5,null,52948,8.3,null,17178,2.7,null,16919,2.6,null,10776,1.7,null,6143,1,null,196214,100,null,133186,67.9,null,79231,40.4,null,83515,42.6,null,49322,25.1,null,33169,16.9,null,21178,10.8,null,63028,32.1,null,47266,24.1,null,12235,6.2,null,91672,46.7,null,32645,16.6,null,3.18,(X),3.82,(X),210309,100,null,196214,93.3,null,14095,6.7,null,963,0.5,null,1.6,null,(X),7.5,null,(X),196214,100,null,99465,50.7,null,96749,49.3,null,3.33,(X),3.03,(X)
5001000US0405,Arizona,"Congressional District 5 (110th Congress), Arizona",641329,100,null,319692,49.8,null,321637,50.2,null,40622,6.3,null,40858,6.4,null,40605,6.3,null,43978,6.9,null,56219,8.8,null,107703,16.8,null,105324,16.4,null,86203,13.4,null,30903,4.8,null,23208,3.6,null,36671,5.7,null,22357,3.5,null,6678,1,null,34,(X),496167,77.4,null,245248,38.2,null,250919,39.1,null,464000,72.3,null,79020,12.3,null,65706,10.2,null,28413,4.4,null,37293,5.8,null,624243,97.3,null,532271,83,null,17835,2.8,null,13348,2.1,null,21595,3.4,null,4754,0.7,null,6151,1,null,2383,0.4,null,1637,0.3,null,2087,0.3,null,2148,0.3,null,2435,0.4,null,1092,0.2,null,317,0,null,160,0,null,158,0,null,457,0.1,null,38102,5.9,null,17086,2.7,null,546341,85.2,null,21365,3.3,null,17375,2.7,null,25941,4,null,2182,0.3,null,46337,7.2,null,641329,100,null,85035,13.3,null,64672,10.1,null,2432,0.4,null,730,0.1,null,17201,2.7,null,556294,86.7,null,492612,76.8,null,641329,100,null,633280,98.7,null,261912,40.8,null,124117,19.4,null,165192,25.8,null,133391,20.8,null,28150,4.4,null,8678,1.4,null,53909,8.4,null,16306,2.5,null,8049,1.3,null,1389,0.2,null,6660,1,null,261912,100,null,159088,60.7,null,73232,28,null,124117,47.4,null,53333,20.4,null,24213,9.2,null,14599,5.6,null,102824,39.3,null,71881,27.4,null,16318,6.2,null,78695,30,null,46088,17.6,null,2.42,(X),3,(X),289147,100,null,261912,90.6,null,27235,9.4,null,11966,4.1,null,1.6,null,(X),8.8,null,(X),261912,100,null,165009,63,null,96903,37,null,2.55,(X),2.19,(X)
5001000US0406,Arizona,"Congressional District 6 (110th Congress), Arizona",641329,100,null,316386,49.3,null,324943,50.7,null,53730,8.4,null,51390,8,null,47544,7.4,null,41966,6.5,null,38133,5.9,null,96478,15,null,97373,15.2,null,70444,11,null,27322,4.3,null,24013,3.7,null,48905,7.6,null,34655,5.4,null,9376,1.5,null,34.1,(X),462414,72.1,null,224369,35,null,238045,37.1,null,439107,68.5,null,107281,16.7,null,92936,14.5,null,40988,6.4,null,51948,8.1,null,625301,97.5,null,540089,84.2,null,13226,2.1,null,6599,1,null,11676,1.8,null,1700,0.3,null,2424,0.4,null,2662,0.4,null,899,0.1,null,1107,0.2,null,1541,0.2,null,1343,0.2,null,1066,0.2,null,252,0,null,106,0,null,182,0,null,526,0.1,null,52645,8.2,null,16028,2.5,null,554063,86.4,null,16059,2.5,null,10434,1.6,null,15220,2.4,null,2001,0.3,null,60683,9.5,null,641329,100,null,110529,17.2,null,88145,13.7,null,2248,0.4,null,577,0.1,null,19559,3,null,530800,82.8,null,491452,76.6,null,641329,100,null,636962,99.3,null,233971,36.5,null,139942,21.8,null,197593,30.8,null,163463,25.5,null,32237,5,null,11613,1.8,null,33219,5.2,null,12573,2,null,4367,0.7,null,2545,0.4,null,1822,0.3,null,233971,100,null,170642,72.9,null,81399,34.8,null,139942,59.8,null,62780,26.8,null,20960,9,null,13029,5.6,null,63329,27.1,null,49371,21.1,null,21336,9.1,null,87816,37.5,null,62435,26.7,null,2.72,(X),3.17,(X),283059,100,null,233971,82.7,null,49088,17.3,null,32423,11.5,null,2.7,null,(X),11.7,null,(X),233971,100,null,181158,77.4,null,52813,22.6,null,2.74,(X),2.68,(X)
5001000US0407,Arizona,"Congressional District 7 (110th Congress), Arizona",641329,100,null,318702,49.7,null,322627,50.3,null,52541,8.2,null,54784,8.5,null,53185,8.3,null,54703,8.5,null,52208,8.1,null,89786,14,null,89685,14,null,71663,11.2,null,26389,4.1,null,23716,3.7,null,42621,6.6,null,24191,3.8,null,5857,0.9,null,30.8,(X),451066,70.3,null,221590,34.6,null,229476,35.8,null,413933,64.5,null,86784,13.5,null,72669,11.3,null,33661,5.2,null,39008,6.1,null,618747,96.5,null,397275,61.9,null,19217,3,null,40895,6.4,null,8666,1.4,null,1127,0.2,null,1835,0.3,null,1499,0.2,null,756,0.1,null,818,0.1,null,1224,0.2,null,1407,0.2,null,809,0.1,null,270,0,null,142,0,null,160,0,null,237,0,null,151885,23.7,null,22582,3.5,null,416136,64.9,null,22597,3.5,null,46453,7.2,null,11466,1.8,null,1529,0.2,null,166911,26,null,641329,100,null,324378,50.6,null,279932,43.6,null,2087,0.3,null,558,0.1,null,41801,6.5,null,316951,49.4,null,247541,38.6,null,641329,100,null,623042,97.1,null,216299,33.7,null,109525,17.1,null,207410,32.3,null,160400,25,null,52813,8.2,null,25299,3.9,null,36995,5.8,null,15059,2.3,null,18287,2.9,null,6040,0.9,null,12247,1.9,null,216299,100,null,153288,70.9,null,78693,36.4,null,109525,50.6,null,52291,24.2,null,31813,14.7,null,19752,9.1,null,63011,29.1,null,48443,22.4,null,16227,7.5,null,89888,41.6,null,51831,24,null,2.88,(X),3.41,(X),258949,100,null,216299,83.5,null,42650,16.5,null,19898,7.7,null,2,null,(X),10.1,null,(X),216299,100,null,143028,66.1,null,73271,33.9,null,2.94,(X),2.77,(X)
5001000US0408,Arizona,"Congressional District 8 (110th Congress), Arizona",641329,100,null,314184,49,null,327145,51,null,38017,5.9,null,40753,6.4,null,42698,6.7,null,41315,6.4,null,39789,6.2,null,80310,12.5,null,96958,15.1,null,88843,13.9,null,34450,5.4,null,30556,4.8,null,57270,8.9,null,38744,6,null,11626,1.8,null,39.1,(X),494546,77.1,null,238901,37.3,null,255645,39.9,null,470156,73.3,null,125751,19.6,null,107640,16.8,null,47361,7.4,null,60279,9.4,null,622133,97,null,536600,83.7,null,20109,3.1,null,6728,1,null,13595,2.1,null,1413,0.2,null,3117,0.5,null,2371,0.4,null,1590,0.2,null,2143,0.3,null,1571,0.2,null,1390,0.2,null,945,0.1,null,268,0,null,347,0.1,null,151,0,null,179,0,null,44156,6.9,null,19196,3,null,553239,86.3,null,24403,3.8,null,11328,1.8,null,18288,2.9,null,1861,0.3,null,52803,8.2,null,641329,100,null,116808,18.2,null,91476,14.3,null,3154,0.5,null,779,0.1,null,21399,3.3,null,524521,81.8,null,474185,73.9,null,641329,100,null,624788,97.4,null,264860,41.3,null,136941,21.4,null,165556,25.8,null,133184,20.8,null,24735,3.9,null,9682,1.5,null,32696,5.1,null,13982,2.2,null,16541,2.6,null,10207,1.6,null,6334,1,null,264860,100,null,171540,64.8,null,73004,27.6,null,136941,51.7,null,52269,19.7,null,25345,9.6,null,15387,5.8,null,93320,35.2,null,75847,28.6,null,27349,10.3,null,79294,29.9,null,74179,28,null,2.36,(X),2.91,(X),294993,100,null,264860,89.8,null,30133,10.2,null,10488,3.6,null,2,null,(X),10,null,(X),264860,100,null,177712,67.1,null,87148,32.9,null,2.46,(X),2.14,(X)
5001000US0501,Arkansas,"Congressional District 1 (110th Congress), Arkansas",668360,100,null,324396,48.5,null,343964,51.5,null,44818,6.7,null,47253,7.1,null,49347,7.4,null,49441,7.4,null,42140,6.3,null,82499,12.3,null,96831,14.5,null,86643,13,null,36777,5.5,null,31490,4.7,null,54016,8.1,null,34489,5.2,null,12616,1.9,null,36.9,(X),496759,74.3,null,236302,35.4,null,260457,39,null,468471,70.1,null,119637,17.9,null,101121,15.1,null,41760,6.2,null,59361,8.9,null,661562,99,null,541373,81,null,111844,16.7,null,2592,0.4,null,2248,0.3,null,369,0.1,null,481,0.1,null,353,0.1,null,168,0,null,285,0,null,348,0.1,null,244,0,null,137,0,null,49,0,null,30,0,null,21,0,null,37,0,null,3368,0.5,null,6798,1,null,547518,81.9,null,113328,17,null,6466,1,null,3170,0.5,null,416,0.1,null,4746,0.7,null,668360,100,null,10461,1.6,null,6690,1,null,440,0.1,null,208,0,null,3123,0.5,null,657899,98.4,null,535896,80.2,null,668360,100,null,650745,97.4,null,260695,39,null,142585,21.3,null,191236,28.6,null,150020,22.4,null,34679,5.2,null,17877,2.7,null,21550,3.2,null,10137,1.5,null,17615,2.6,null,14080,2.1,null,3535,0.5,null,260695,100,null,186042,71.4,null,83140,31.9,null,142585,54.7,null,57877,22.2,null,33499,12.8,null,20140,7.7,null,74653,28.6,null,65545,25.1,null,30201,11.6,null,93289,35.8,null,71804,27.5,null,2.5,(X),2.98,(X),297612,100,null,260695,87.6,null,36917,12.4,null,10064,3.4,null,2.6,null,(X),10.5,null,(X),260695,100,null,181477,69.6,null,79218,30.4,null,2.51,(X),2.47,(X)
5001000US0502,Arkansas,"Congressional District 2 (110th Congress), Arkansas",666058,100,null,322771,48.5,null,343287,51.5,null,45577,6.8,null,46623,7,null,46852,7,null,48597,7.3,null,48049,7.2,null,95762,14.4,null,103994,15.6,null,90058,13.5,null,32848,4.9,null,26692,4,null,43170,6.5,null,28077,4.2,null,9759,1.5,null,35.2,(X),498497,74.8,null,237006,35.6,null,261491,39.3,null,468099,70.3,null,96511,14.5,null,81006,12.2,null,32668,4.9,null,48338,7.3,null,657289,98.7,null,510454,76.6,null,129918,19.5,null,3006,0.5,null,6070,0.9,null,1264,0.2,null,1176,0.2,null,1067,0.2,null,363,0.1,null,641,0.1,null,537,0.1,null,1022,0.2,null,242,0,null,97,0,null,62,0,null,40,0,null,43,0,null,7599,1.1,null,8769,1.3,null,518100,77.8,null,132724,19.9,null,6889,1,null,7677,1.2,null,597,0.1,null,9543,1.4,null,666058,100,null,16064,2.4,null,10286,1.5,null,891,0.1,null,244,0,null,4643,0.7,null,649994,97.6,null,503637,75.6,null,666058,100,null,647174,97.2,null,263453,39.6,null,137022,20.6,null,188721,28.3,null,149316,22.4,null,31210,4.7,null,13975,2.1,null,26768,4,null,10236,1.5,null,18884,2.8,null,8164,1.2,null,10720,1.6,null,263453,100,null,180327,68.4,null,84178,32,null,137022,52,null,58443,22.2,null,33637,12.8,null,20660,7.8,null,83126,31.6,null,70270,26.7,null,23599,9,null,92627,35.2,null,57423,21.8,null,2.46,(X),2.98,(X),289170,100,null,263453,91.1,null,25717,8.9,null,3609,1.2,null,2.1,null,(X),9.3,null,(X),263453,100,null,176695,67.1,null,86758,32.9,null,2.54,(X),2.28,(X)
5001000US0503,Arkansas,"Congressional District 3 (110th Congress), Arkansas",672756,100,null,332340,49.4,null,340416,50.6,null,47879,7.1,null,47634,7.1,null,48262,7.2,null,50472,7.5,null,48892,7.3,null,93054,13.8,null,101081,15,null,85517,12.7,null,33930,5,null,28221,4.2,null,47155,7,null,30353,4.5,null,10306,1.5,null,35,(X),499517,74.2,null,243410,36.2,null,256107,38.1,null,467879,69.5,null,104230,15.5,null,87814,13.1,null,37425,5.6,null,50389,7.5,null,659787,98.1,null,606180,90.1,null,13679,2,null,8841,1.3,null,9485,1.4,null,948,0.1,null,1025,0.2,null,633,0.1,null,309,0,null,475,0.1,null,2755,0.4,null,3340,0.5,null,1109,0.2,null,92,0,null,112,0,null,49,0,null,856,0.1,null,20493,3,null,12969,1.9,null,618007,91.9,null,15427,2.3,null,16330,2.4,null,11273,1.7,null,1696,0.3,null,23600,3.5,null,672756,100,null,42296,6.3,null,30223,4.5,null,767,0.1,null,319,0,null,10987,1.6,null,630460,93.7,null,587370,87.3,null,672756,100,null,657857,97.8,null,259465,38.6,null,149192,22.2,null,191884,28.5,null,157246,23.4,null,28378,4.2,null,11568,1.7,null,28938,4.3,null,10801,1.6,null,14899,2.2,null,7144,1.1,null,7755,1.2,null,259465,100,null,183447,70.7,null,85983,33.1,null,149192,57.5,null,65116,25.1,null,24527,9.5,null,15451,6,null,76018,29.3,null,62730,24.2,null,23532,9.1,null,93367,36,null,60590,23.4,null,2.54,(X),3.01,(X),286029,100,null,259465,90.7,null,26564,9.3,null,5132,1.8,null,2.7,null,(X),7.8,null,(X),259465,100,null,178214,68.7,null,81251,31.3,null,2.59,(X),2.42,(X)
5001000US0504,Arkansas,"Congressional District 4 (110th Congress), Arkansas",666226,100,null,325186,48.8,null,341040,51.2,null,43311,6.5,null,45714,6.9,null,48474,7.3,null,50255,7.5,null,42517,6.4,null,81530,12.2,null,96221,14.4,null,87301,13.1,null,35838,5.4,null,30987,4.7,null,53993,8.1,null,36274,5.4,null,13811,2.1,null,37.2,(X),498258,74.8,null,238700,35.8,null,259558,39,null,468910,70.4,null,122210,18.3,null,104078,15.6,null,42575,6.4,null,61503,9.2,null,659018,98.9,null,480591,72.1,null,163509,24.5,null,3369,0.5,null,2417,0.4,null,523,0.1,null,444,0.1,null,436,0.1,null,196,0,null,149,0,null,334,0.1,null,335,0.1,null,180,0,null,57,0,null,27,0,null,66,0,null,30,0,null,8952,1.3,null,7208,1.1,null,486909,73.1,null,165673,24.9,null,7317,1.1,null,3281,0.5,null,420,0.1,null,10378,1.6,null,666226,100,null,18045,2.7,null,14005,2.1,null,375,0.1,null,179,0,null,3486,0.5,null,648181,97.3,null,473232,71,null,666226,100,null,643716,96.6,null,259083,38.9,null,137602,20.7,null,187916,28.2,null,145129,21.8,null,37368,5.6,null,18747,2.8,null,21747,3.3,null,9369,1.4,null,22510,3.4,null,15764,2.4,null,6746,1,null,259083,100,null,182445,70.4,null,81303,31.4,null,137602,53.1,null,55738,21.5,null,34898,13.5,null,20523,7.9,null,76638,29.6,null,68040,26.3,null,31312,12.1,null,92048,35.5,null,73704,28.4,null,2.48,(X),2.99,(X),300232,100,null,259083,86.3,null,41149,13.7,null,10207,3.4,null,2.5,null,(X),10.7,null,(X),259083,100,null,187149,72.2,null,71934,27.8,null,2.5,(X),2.44,(X)
5001000US0601,California,"Congressional District 1 (110th Congress), California",639087,100,null,317246,49.6,null,321841,50.4,null,38377,6,null,44002,6.9,null,46401,7.3,null,51282,8,null,49714,7.8,null,79678,12.5,null,95409,14.9,null,93479,14.6,null,32139,5,null,24508,3.8,null,41948,6.6,null,31128,4.9,null,11022,1.7,null,36.1,(X),482271,75.5,null,236530,37,null,245741,38.5,null,447739,70.1,null,98262,15.4,null,84098,13.2,null,36375,5.7,null,47723,7.5,null,612041,95.8,null,503007,78.7,null,9195,1.4,null,18604,2.9,null,25125,3.9,null,2888,0.5,null,7593,1.2,null,4301,0.7,null,2472,0.4,null,1825,0.3,null,1632,0.3,null,4414,0.7,null,1324,0.2,null,399,0.1,null,209,0,null,212,0,null,504,0.1,null,54786,8.6,null,27046,4.2,null,526942,82.5,null,12077,1.9,null,28825,4.5,null,31458,4.9,null,2945,0.5,null,65720,10.3,null,639087,100,null,114593,17.9,null,96131,15,null,1423,0.2,null,525,0.1,null,16514,2.6,null,524494,82.1,null,454980,71.2,null,639087,100,null,614503,96.2,null,240438,37.6,null,116513,18.2,null,173567,27.2,null,139119,21.8,null,32959,5.2,null,12210,1.9,null,51026,8,null,16353,2.6,null,24584,3.8,null,10894,1.7,null,13690,2.1,null,240438,100,null,154259,64.2,null,74639,31,null,116513,48.5,null,51468,21.4,null,26449,11,null,16623,6.9,null,86179,35.8,null,63448,26.4,null,24097,10,null,82031,34.1,null,59180,24.6,null,2.56,(X),3.09,(X),265264,100,null,240438,90.6,null,24826,9.4,null,12126,4.6,null,1.7,null,(X),4.3,null,(X),240438,100,null,146045,60.7,null,94393,39.3,null,2.55,(X),2.57,(X)
5001000US0610,California,"Congressional District 10 (110th Congress), California",639088,100,null,313106,49,null,325982,51,null,44353,6.9,null,49249,7.7,null,48797,7.6,null,42662,6.7,null,34520,5.4,null,84457,13.2,null,110932,17.4,null,93034,14.6,null,31873,5,null,23579,3.7,null,38144,6,null,27801,4.4,null,9687,1.5,null,36.4,(X),469328,73.4,null,226122,35.4,null,243206,38.1,null,446647,69.9,null,89050,13.9,null,75632,11.8,null,31238,4.9,null,44394,6.9,null,604736,94.6,null,461364,72.2,null,37222,5.8,null,3977,0.6,null,59252,9.3,null,6140,1,null,16261,2.5,null,20359,3.2,null,5688,0.9,null,3586,0.6,null,2605,0.4,null,4613,0.7,null,2550,0.4,null,579,0.1,null,913,0.1,null,356,0.1,null,702,0.1,null,40371,6.3,null,34352,5.4,null,490415,76.7,null,43266,6.8,null,10326,1.6,null,72996,11.4,null,5534,0.9,null,54042,8.5,null,639088,100,null,96178,15,null,65817,10.3,null,3518,0.6,null,687,0.1,null,26156,4.1,null,542910,85,null,417941,65.4,null,639088,100,null,629107,98.4,null,232855,36.4,null,133011,20.8,null,195239,30.5,null,154763,24.2,null,32940,5.2,null,11284,1.8,null,35062,5.5,null,12238,1.9,null,9981,1.6,null,4217,0.7,null,5764,0.9,null,232855,100,null,165681,71.2,null,83858,36,null,133011,57.1,null,65235,28,null,23278,10,null,13515,5.8,null,67174,28.8,null,51912,22.3,null,19536,8.4,null,90603,38.9,null,52782,22.7,null,2.7,(X),3.18,(X),239481,100,null,232855,97.2,null,6626,2.8,null,1268,0.5,null,0.7,null,(X),2.8,null,(X),232855,100,null,162418,69.8,null,70437,30.2,null,2.76,(X),2.56,(X)
5001000US0611,California,"Congressional District 11 (110th Congress), California",639088,100,null,316581,49.5,null,322507,50.5,null,46969,7.3,null,52968,8.3,null,53017,8.3,null,48536,7.6,null,34542,5.4,null,83028,13,null,112094,17.5,null,91298,14.3,null,31628,4.9,null,22295,3.5,null,33122,5.2,null,22126,3.5,null,7465,1.2,null,35,(X),455490,71.3,null,222371,34.8,null,233119,36.5,null,429724,67.2,null,75260,11.8,null,62713,9.8,null,26705,4.2,null,36008,5.6,null,607337,95,null,461445,72.2,null,22596,3.5,null,5064,0.8,null,57166,8.9,null,8812,1.4,null,12911,2,null,13920,2.2,null,4763,0.7,null,2317,0.4,null,4042,0.6,null,10401,1.6,null,1739,0.3,null,523,0.1,null,386,0.1,null,257,0,null,573,0.1,null,59327,9.3,null,31751,5,null,487692,76.3,null,26271,4.1,null,11006,1.7,null,69164,10.8,null,4358,0.7,null,74863,11.7,null,639088,100,null,125816,19.7,null,99150,15.5,null,2790,0.4,null,618,0.1,null,23258,3.6,null,513272,80.3,null,409376,64.1,null,639088,100,null,621669,97.3,null,219211,34.3,null,132150,20.7,null,207735,32.5,null,166693,26.1,null,33167,5.2,null,12050,1.9,null,29406,4.6,null,11874,1.9,null,17419,2.7,null,11171,1.7,null,6248,1,null,219211,100,null,164460,75,null,86878,39.6,null,132150,60.3,null,67346,30.7,null,22424,10.2,null,13933,6.4,null,54751,25,null,42795,19.5,null,14876,6.8,null,93751,42.8,null,43598,19.9,null,2.84,(X),3.27,(X),227298,100,null,219211,96.4,null,8087,3.6,null,1425,0.6,null,0.9,null,(X),3.5,null,(X),219211,100,null,150939,68.9,null,68272,31.1,null,2.87,(X),2.77,(X)
5001000US0612,California,"Congressional District 12 (110th Congress), California",639088,100,null,312152,48.8,null,326936,51.2,null,36119,5.7,null,37361,5.8,null,36860,5.8,null,35261,5.5,null,37204,5.8,null,102418,16,null,109940,17.2,null,95593,15,null,32739,5.1,null,26916,4.2,null,44786,7,null,32162,5,null,11729,1.8,null,38,(X),506752,79.3,null,244101,38.2,null,262651,41.1,null,486731,76.2,null,104009,16.3,null,88677,13.9,null,36456,5.7,null,52221,8.2,null,606251,94.9,null,354686,55.5,null,16883,2.6,null,2340,0.4,null,183663,28.7,null,9188,1.4,null,83215,13,null,61777,9.7,null,10726,1.7,null,6569,1,null,3936,0.6,null,8252,1.3,null,5987,0.9,null,559,0.1,null,359,0.1,null,1548,0.2,null,3521,0.6,null,42692,6.7,null,32837,5.1,null,380721,59.6,null,20640,3.2,null,6155,1,null,198906,31.1,null,9833,1.5,null,58015,9.1,null,639088,100,null,100491,15.7,null,48086,7.5,null,3070,0.5,null,881,0.1,null,48454,7.6,null,538597,84.3,null,308109,48.2,null,639088,100,null,630797,98.7,null,235831,36.9,null,122024,19.1,null,169419,26.5,null,116703,18.3,null,55275,8.6,null,12613,2,null,48248,7.5,null,12585,2,null,8291,1.3,null,3389,0.5,null,4902,0.8,null,235831,100,null,155412,65.9,null,67381,28.6,null,122024,51.7,null,54290,23,null,23621,10,null,9580,4.1,null,80419,34.1,null,59032,25,null,20994,8.9,null,74740,31.7,null,62825,26.6,null,2.67,(X),3.23,(X),241928,100,null,235831,97.5,null,6097,2.5,null,1251,0.5,null,0.5,null,(X),2,null,(X),235831,100,null,146948,62.3,null,88883,37.7,null,2.8,(X),2.47,(X)
