GEO_ID,STATENAME,NAME,S1901_C03_001E,S1901_C03_001M,S1901_C03_001MA,S1901_C03_001EA,S1901_C04_001E,S1901_C04_001M,S1901_C04_001MA,S1901_C04_001EA,S1901_C02_001M,S1901_C02_001MA,S1901_C02_001E,S1901_C02_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_001E,S1901_C01_001EA,S1901_C02_002E,S1901_C02_002M,S1901_C02_002MA,S1901_C02_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_002E,S1901_C01_002EA,S1901_C04_002M,S1901_C04_002MA,S1901_C04_002E,S1901_C04_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_002E,S1901_C03_002EA,S1901_C01_003E,S1901_C01_003EA,S1901_C01_003M,S1901_C01_003MA,S1901_C02_003E,S1901_C02_003EA,S1901_C02_003M,S1901_C02_003MA,S1901_C04_003E,S1901_C04_003M,S1901_C04_003MA,S1901_C04_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_003E,S1901_C03_003EA,S1901_C04_004E,S1901_C04_004M,S1901_C04_004MA,S1901_C04_004EA,S1901_C03_004M,S1901_C03_004MA,S1901_C03_004E,S1901_C03_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_004E,S1901_C02_004EA,S1901_C01_004M,S1901_C01_004MA,S1901_C01_004E,S1901_C01_004EA,S1901_C04_005E,S1901_C04_005EA,S1901_C04_005M,S1901_C04_005MA,S1901_C03_005M,S1901_C03_005MA,S1901_C03_005E,S1901_C03_005EA,S1901_C02_005M,S1901_C02_005MA,S1901_C02_005E,S1901_C02_005EA,S1901_C01_005M,S1901_C01_005MA,S1901_C01_005E,S1901_C01_005EA,S1901_C04_006E,S1901_C04_006EA,S1901_C04_006M,S1901_C04_006MA,S1901_C03_006M,S1901_C03_006MA,S1901_C03_006E,S1901_C03_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_006E,S1901_C02_006EA,S1901_C01_006M,S1901_C01_006MA,S1901_C01_006E,S1901_C01_006EA,S1901_C01_007E,S1901_C01_007M,S1901_C01_007MA,S1901_C01_007EA,S1901_C04_007M,S1901_C04_007MA,S1901_C04_007E,S1901_C04_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_007E,S1901_C03_007EA,S1901_C02_007M,S1901_C02_007MA,S1901_C02_007E,S1901_C02_007EA,S1901_C01_008E,S1901_C01_008M,S1901_C01_008MA,S1901_C01_008EA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C03_008M,S1901_C03_008MA,S1901_C03_008E,S1901_C03_008EA,S1901_C02_008M,S1901_C02_008MA,S1901_C02_008E,S1901_C02_008EA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C02_009E,S1901_C02_009EA,S1901_C02_009M,S1901_C02_009MA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C04_009E,S1901_C04_009EA,S1901_C04_009M,S1901_C04_009MA,S1901_C01_010M,S1901_C01_010MA,S1901_C02_010E,S1901_C02_010M,S1901_C02_010MA,S1901_C02_010EA,S1901_C01_010E,S1901_C01_010EA,S1901_C03_010E,S1901_C03_010M,S1901_C03_010MA,S1901_C03_010EA,S1901_C04_010E,S1901_C04_010M,S1901_C04_010MA,S1901_C04_010EA,S1901_C02_011E,S1901_C02_011EA,S1901_C02_011M,S1901_C02_011MA,S1901_C01_011M,S1901_C01_011MA,S1901_C01_011E,S1901_C01_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_011E,S1901_C04_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_011E,S1901_C03_011EA,S1901_C01_012E,S1901_C01_012EA,S1901_C01_012M,S1901_C01_012MA,S1901_C02_012E,S1901_C02_012M,S1901_C02_012MA,S1901_C02_012EA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C03_012M,S1901_C03_012MA,S1901_C03_012E,S1901_C03_012EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_013E,S1901_C02_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_013E,S1901_C01_013EA,S1901_C03_013E,S1901_C03_013M,S1901_C03_013MA,S1901_C03_013EA,S1901_C04_013M,S1901_C04_013MA,S1901_C04_013E,S1901_C04_013EA,S1901_C01_014E,S1901_C01_014M,S1901_C01_014MA,S1901_C01_014EA,S1901_C02_014E,S1901_C02_014M,S1901_C02_014MA,S1901_C02_014EA,S1901_C04_014M,S1901_C04_014MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C04_014E,S1901_C04_014EA,S1901_C02_015E,S1901_C02_015M,S1901_C02_015MA,S1901_C02_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_015E,S1901_C01_015EA,S1901_C04_015M,S1901_C04_015MA,S1901_C04_015E,S1901_C04_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_015E,S1901_C03_015EA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_016E,S1901_C03_016M,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_016E,S1901_C04_016M,S1901_C04_016MA,S1901_C04_016EA
5001100US0635,California,"Congressional District 35 (111th Congress), California",75728,3479,null,null,59206,4063,null,null,4329,null,141435,null,5304,null,200641,null,8.5,1.2,null,null,1.1,null,9.7,null,2.4,null,15.6,null,1,null,2.7,null,7.4,null,1,null,5.4,null,1,null,12.6,2.1,null,null,0.9,null,3,null,15.3,2.3,null,null,2,null,12.4,null,1.4,null,14.1,null,1.1,null,14,null,12.7,null,2.1,null,1.9,null,11.3,null,1.5,null,11.6,null,1.2,null,12,null,13.4,null,2.2,null,1.8,null,15.7,null,1.5,null,15.8,null,1.2,null,15,null,16.7,1.4,null,null,2.5,null,14.2,null,2.3,null,17,null,1.8,null,17.6,null,9.9,1.1,null,null,7,null,1.8,null,1.7,null,14,null,1.2,null,10.5,null,9.3,null,1,null,9.6,null,1.2,null,13.2,null,2,null,6.3,null,1.7,null,0.6,null,4.3,0.8,null,null,3.6,null,6.5,1.5,null,null,1.3,0.8,null,null,2.5,null,0.6,null,0.5,null,2.4,null,0.8,null,1.6,null,1,null,4.2,null,41271,null,1455,null,43757.00,2357,null,null,29471,null,2283,null,4614,null,58764,null,2713,null,61564,null,2232,null,58229,null,77883,4526,null,null,3259,null,43629,null,41.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),43.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X),(X),null
5001100US0636,California,"Congressional District 36 (111th Congress), California",109922,4004,null,null,102335,4747,null,null,4512,null,151524,null,5900,null,253859,null,4.8,1.1,null,null,0.9,null,5.2,null,1.7,null,7.9,null,0.7,null,1.7,null,5,null,0.7,null,3,null,0.7,null,8.1,1.5,null,null,0.7,null,2.4,null,10.5,1.8,null,null,1,null,5.2,null,1.1,null,7.5,null,1,null,8.7,null,8.7,null,1.6,null,1.2,null,7.3,null,1.2,null,8,null,1,null,8.4,null,11.4,null,1.7,null,1.2,null,8.1,null,1.1,null,10.3,null,1,null,10.6,null,17.2,1.3,null,null,2.3,null,18.7,null,1.7,null,14.9,null,1.2,null,15.6,null,11.7,1,null,null,11.2,null,1.8,null,1.6,null,12.2,null,1.4,null,11.8,null,16.9,null,1.1,null,18.2,null,1.6,null,21.5,null,1.8,null,13.9,null,1.6,null,0.9,null,10.4,1.3,null,null,7.8,null,13.3,1.7,null,null,3.8,1.1,null,null,10.3,null,1.2,null,0.8,null,8.6,null,1.2,null,5.8,null,1.6,null,13.5,null,65717,null,2445,null,76522.00,4248,null,null,52794,null,3119,null,3770,null,96676,null,4669,null,102202,null,3025,null,91065,null,118535,5446,null,null,3978,null,71804,null,22.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.2,(X),(X),null
5001100US0637,California,"Congressional District 37 (111th Congress), California",76560,3958,null,null,60501,3931,null,null,3376,null,135011,null,4880,null,195512,null,5.6,1,null,null,1.1,null,7.2,null,2.7,null,14.1,null,0.9,null,2.1,null,7.2,null,1.1,null,4.9,null,1,null,13.2,2.3,null,null,1,null,2.5,null,15.9,2.6,null,null,1.4,null,8.5,null,1.3,null,11.8,null,1.2,null,12.5,null,10.1,null,2.1,null,1.7,null,9.9,null,1.3,null,11.1,null,1.1,null,10,null,14.4,null,2.6,null,2.2,null,14.7,null,1.7,null,15.8,null,1.4,null,15.7,null,18.9,1.5,null,null,2.8,null,16,null,2.3,null,19.5,null,1.7,null,19.1,null,11.6,1,null,null,7.7,null,1.5,null,2,null,17,null,1.3,null,13.2,null,11.2,null,1.2,null,12.6,null,1.5,null,16.9,null,2.1,null,6.1,null,1.7,null,0.6,null,4,0.8,null,null,3.7,null,5.6,1.2,null,null,1.5,0.7,null,null,2,null,0.6,null,0.5,null,2,null,0.5,null,0.9,null,1,null,3.2,null,46950,null,2054,null,50747.00,2043,null,null,30906,null,2944,null,2732,null,64502,null,2226,null,63879,null,2143,null,60538,null,76747,2976,null,null,4436,null,44669,null,33.7,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),null
5001100US0638,California,"Congressional District 38 (111th Congress), California",86833,3426,null,null,30570,3140,null,null,3043,null,137526,null,4025,null,168096,null,4.5,0.9,null,null,1,null,5.8,null,3.8,null,15.9,null,0.7,null,2,null,5.2,null,0.9,null,3.7,null,0.8,null,14,3,null,null,0.6,null,1.4,null,17.3,3.3,null,null,1.2,null,9.2,null,1.2,null,10.3,null,1.3,null,11,null,10.3,null,2.5,null,1.5,null,9.6,null,1.3,null,12,null,1.2,null,11.1,null,12.8,null,3.1,null,2,null,14.7,null,1.8,null,15.9,null,1.5,null,15.2,null,21.2,1.6,null,null,2.9,null,13.2,null,2.2,null,23.7,null,1.7,null,22.3,null,14.1,1.4,null,null,9.5,null,3,null,2.2,null,17.7,null,1.6,null,14.4,null,11.5,null,1.3,null,11.6,null,1.3,null,14.6,null,1.8,null,4.7,null,2,null,0.7,null,3.6,0.9,null,null,3.3,null,5,1.2,null,null,0.5,0.5,null,null,1.6,null,0.5,null,0.5,null,1.6,null,1.4,null,1.6,null,0.8,null,2.1,null,51381,null,1299,null,52911.00,1600,null,null,27190,null,4166,null,2496,null,61788,null,1948,null,63466,null,1794,null,61747,null,72805,2767,null,null,5665,null,41354,null,33,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),null
5001100US0639,California,"Congressional District 39 (111th Congress), California",92455,2764,null,null,34472,3167,null,null,3689,null,140832,null,4493,null,175304,null,5.2,1,null,null,1.1,null,5.8,null,3.5,null,12.2,null,0.7,null,2.2,null,5,null,0.8,null,4.5,null,1,null,9.2,1.9,null,null,1,null,2.6,null,12.7,2.7,null,null,1.6,null,7.5,null,1.2,null,10.5,null,1.1,null,10.2,null,15.6,null,3,null,1.6,null,9.5,null,1.4,null,9.9,null,1.3,null,11.2,null,17.4,null,3.4,null,1.9,null,13.6,null,1.3,null,14,null,1.2,null,14.6,null,19.1,1.6,null,null,3.3,null,13.7,null,2.2,null,19.2,null,1.8,null,19.6,null,12.4,1.3,null,null,10.9,null,2.8,null,1.9,null,13.9,null,1.5,null,12.3,null,13.9,null,1.3,null,15.2,null,1.5,null,19.8,null,2,null,5.6,null,2,null,0.9,null,6.6,1.1,null,null,5.7,null,8.8,1.6,null,null,2,1,null,null,2.2,null,0.4,null,0.4,null,2,null,0.8,null,0.7,null,0.6,null,3,null,53439,null,2913,null,56114.00,1871,null,null,35176,null,2433,null,3011,null,68865,null,1944,null,70200,null,1886,null,66937,null,81929,2693,null,null,3422,null,44875,null,30.7,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X),(X),null
5001100US0640,California,"Congressional District 40 (111th Congress), California",114644,4249,null,null,49990,3084,null,null,3721,null,157081,null,4988,null,207071,null,3.3,0.6,null,null,0.6,null,4.1,null,2,null,9,null,0.5,null,1.6,null,3.8,null,0.8,null,2.5,null,0.7,null,8.7,2.1,null,null,0.7,null,2.1,null,12.5,2,null,null,1.2,null,5.7,null,1.3,null,7.6,null,1.1,null,8.3,null,12,null,2.3,null,1.2,null,7.1,null,1.2,null,8.5,null,1,null,9,null,15.6,null,2.6,null,1.3,null,11.3,null,1.3,null,12.4,null,1.1,null,13.1,null,17.5,1.4,null,null,2.8,null,17,null,1.7,null,16,null,1.5,null,17.1,null,14.1,1.3,null,null,11.6,null,2.2,null,1.9,null,15.5,null,1.5,null,14.8,null,17.2,null,1.3,null,19.4,null,1.7,null,22.7,null,1.9,null,7.7,null,1.7,null,0.8,null,7.3,1,null,null,6.6,null,9.1,1.2,null,null,2.5,1,null,null,7.1,null,1,null,0.8,null,6.3,null,1.5,null,3.4,null,1.3,null,8.9,null,65243,null,2708,null,72776.00,2902,null,null,41796,null,1486,null,3536,null,84444,null,3042,null,89974,null,2698,null,83758,null,101233,3907,null,null,4467,null,56592,null,33.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),null
5001100US0641,California,"Congressional District 41 (111th Congress), California",131781,4688,null,null,81080,5476,null,null,5100,null,186635,null,5463,null,267715,null,4.2,0.7,null,null,0.8,null,6.6,null,1.9,null,14,null,0.5,null,1.4,null,5.5,null,0.8,null,2.2,null,0.7,null,13.8,1.9,null,null,0.4,null,1.2,null,16.8,2.1,null,null,1.4,null,8.6,null,1.4,null,11.4,null,1.3,null,12.6,null,13.4,null,2.4,null,1.2,null,10.2,null,1.1,null,10.4,null,1.2,null,11.3,null,14.1,null,2.3,null,1.6,null,14.4,null,1.3,null,15,null,1.2,null,14.5,null,18.7,1.2,null,null,2,null,13.6,null,1.7,null,19.9,null,1.7,null,19.8,null,12.1,1,null,null,6.8,null,1.4,null,1.6,null,15.9,null,1.4,null,14.2,null,11.7,null,1.2,null,14.5,null,1.5,null,17.6,null,1.8,null,4.4,null,1.3,null,0.6,null,5.2,0.8,null,null,4.3,null,6.6,1.1,null,null,1.3,0.7,null,null,3.1,null,0.6,null,0.5,null,2.7,null,0.7,null,1.6,null,0.8,null,4.3,null,49506,null,1931,null,56134.00,1988,null,null,28890,null,1980,null,4430,null,66173,null,2335,null,71140,null,1882,null,63393,null,80888,2818,null,null,2519,null,41161,null,34.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31,(X),(X),null
5001100US0642,California,"Congressional District 42 (111th Congress), California",136188,4092,null,null,44427,3056,null,null,3679,null,169643,null,4290,null,214070,null,2.3,0.6,null,null,0.5,null,2.9,null,1.7,null,5.8,null,0.5,null,1.7,null,2.4,null,0.5,null,0.9,null,0.3,null,8.6,2.3,null,null,0.3,null,0.6,null,14.4,2.6,null,null,0.9,null,3.1,null,0.9,null,4.5,null,0.9,null,6.3,null,8.5,null,1.6,null,0.9,null,4.8,null,0.8,null,5.4,null,0.7,null,6,null,15,null,2.4,null,1.2,null,7.5,null,1.1,null,9.5,null,0.9,null,10.6,null,16.5,1.3,null,null,2.5,null,15.7,null,1.6,null,15.5,null,1.5,null,16.9,null,15.1,1.1,null,null,14.2,null,2.2,null,1.6,null,15.7,null,1.4,null,15.5,null,21.3,null,1.5,null,22.9,null,1.7,null,24.7,null,1.9,null,12.3,null,2.4,null,1,null,10.9,1.2,null,null,9.3,null,13,1.5,null,null,2.2,1,null,null,11.3,null,1.1,null,0.9,null,9.7,null,1.3,null,3.3,null,1.3,null,13.4,null,83029,null,2676,null,91356.00,2572,null,null,46839,null,4286,null,2223,null,100978,null,2971,null,110371,null,2656,null,101220,null,120769,3675,null,null,3801,null,61176,null,27,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X),(X),null
5001100US0643,California,"Congressional District 43 (111th Congress), California",96312,4405,null,null,37968,3073,null,null,3984,null,150303,null,5402,null,188271,null,7.6,1.4,null,null,1.2,null,8.1,null,3.6,null,16.2,null,1,null,3.5,null,5.9,null,0.9,null,4.4,null,0.9,null,15.1,3.1,null,null,0.9,null,2.6,null,15.1,2.6,null,null,1.5,null,9,null,1.3,null,11,null,1.3,null,11.3,null,10.1,null,2.2,null,1.6,null,10.4,null,1.5,null,11.7,null,1.3,null,11.7,null,14,null,2.9,null,2,null,16.2,null,1.7,null,17,null,1.4,null,16.6,null,20.6,1.5,null,null,3,null,15.8,null,2.4,null,22.9,null,1.7,null,20.6,null,12.6,1.3,null,null,8.5,null,2.5,null,2,null,15.6,null,1.5,null,13.4,null,10,null,1.2,null,10.8,null,1.3,null,14.6,null,1.8,null,4.8,null,2.3,null,0.6,null,2.2,0.6,null,null,2.1,null,3.1,0.9,null,null,0,0.5,null,null,1.3,null,0.5,null,0.4,null,1.2,null,0.4,null,0.4,null,0.8,null,2,null,46728,null,1593,null,48461.00,1864,null,null,27280,null,2788,null,2729,null,57858,null,2071,null,58342,null,1779,null,56058,null,68424,2603,null,null,2625,null,37267,null,32.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),null
5001100US0644,California,"Congressional District 44 (111th Congress), California",143669,4205,null,null,56936,3785,null,null,4138,null,188051,null,4892,null,244987,null,4.2,0.8,null,null,0.7,null,4.7,null,1.8,null,8.7,null,0.7,null,2.2,null,3.4,null,0.5,null,2.3,null,0.6,null,8.7,1.7,null,null,0.4,null,1.3,null,13,2.1,null,null,0.9,null,4.8,null,0.9,null,5.8,null,0.8,null,7.5,null,11.9,null,2.2,null,1,null,6.4,null,1,null,8.1,null,0.9,null,8.4,null,14.3,null,2.7,null,1.3,null,11.3,null,1.2,null,12.3,null,1.1,null,12.7,null,19.1,1.2,null,null,3.1,null,17.8,null,1.7,null,18.3,null,1.5,null,19.2,null,14.1,1.2,null,null,12.4,null,2.3,null,1.5,null,15.5,null,1.3,null,14.3,null,16.4,null,1,null,17.9,null,1.2,null,21.1,null,1.4,null,9.6,null,2.3,null,0.9,null,9,1.1,null,null,7.6,null,11.1,1.4,null,null,1.4,0.9,null,null,7,null,0.8,null,0.6,null,6,null,0.9,null,2.3,null,1,null,8.1,null,67381,null,2300,null,72778.00,1817,null,null,41979,null,3140,null,2788,null,83286,null,3014,null,94224,null,2682,null,87515,null,104844,3340,null,null,5729,null,57923,null,32.4,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X),(X),null
5001100US0645,California,"Congressional District 45 (111th Congress), California",152890,4959,null,null,81017,4191,null,null,5735,null,210871,null,5701,null,291888,null,5.3,0.9,null,null,0.7,null,5.4,null,1.6,null,9.4,null,0.6,null,2.2,null,6.3,null,0.8,null,3.7,null,0.7,null,12.9,2.1,null,null,0.8,null,2.5,null,18.5,2,null,null,1.2,null,9.5,null,1.1,null,11.4,null,1.1,null,13.2,null,13.9,null,1.8,null,1.2,null,8.4,null,1.1,null,10.1,null,1,null,11.2,null,13.2,null,1.9,null,1.5,null,15.1,null,1.4,null,14.5,null,1.1,null,14.3,null,17.4,1.2,null,null,1.8,null,12.8,null,1.6,null,19.5,null,1.4,null,18.9,null,12,1,null,null,7.9,null,1.5,null,1.7,null,14.8,null,1.3,null,13.4,null,13,null,1,null,14.9,null,1.3,null,18,null,1.6,null,7,null,1.3,null,0.6,null,4.4,0.7,null,null,4,null,5.5,0.9,null,null,1.8,0.6,null,null,3.4,null,0.6,null,0.5,null,3.2,null,0.7,null,2.6,null,0.8,null,4.5,null,49508,null,2004,null,56273.00,1602,null,null,30597,null,1510,null,2246,null,65510,null,2984,null,73264,null,2400,null,67850,null,83917,3891,null,null,2856,null,48994,null,33.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),null
5001100US0646,California,"Congressional District 46 (111th Congress), California",120640,4155,null,null,83073,3464,null,null,3992,null,159358,null,4139,null,242431,null,2.9,0.6,null,null,0.7,null,4.9,null,1.8,null,9.4,null,0.5,null,1.5,null,3.3,null,0.6,null,1.6,null,0.5,null,7.1,1.3,null,null,0.5,null,1,null,12.4,1.9,null,null,1.1,null,5.4,null,1.1,null,6.3,null,0.9,null,8.1,null,9.7,null,1.8,null,0.9,null,5,null,1.1,null,6.9,null,0.9,null,7.7,null,13.2,null,2,null,1.3,null,8.8,null,1.3,null,11.1,null,1.1,null,11.9,null,16.1,1.2,null,null,2,null,18.5,null,1.7,null,13.8,null,1.4,null,14.7,null,13.2,1,null,null,11.4,null,1.5,null,1.5,null,13.9,null,1.4,null,13.9,null,17.1,null,1.1,null,20.7,null,1.5,null,23.6,null,1.8,null,9.7,null,1.6,null,0.8,null,10.9,1.2,null,null,8.9,null,12.9,1.5,null,null,4.6,1.2,null,null,11.1,null,1.2,null,0.9,null,8.7,null,1.1,null,4,null,1.6,null,14,null,71332,null,1793,null,85404.00,4133,null,null,47797,null,3592,null,2745,null,100700,null,4525,null,109256,null,3354,null,95304,null,122989,5150,null,null,3403,null,65700,null,29.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),null
5001100US0647,California,"Congressional District 47 (111th Congress), California",80140,3144,null,null,30623,2566,null,null,3080,null,121616,null,3203,null,152239,null,6.3,1.2,null,null,0.9,null,5,null,2,null,8.4,null,1,null,3.4,null,5.8,null,0.9,null,3.9,null,0.9,null,13.5,3.3,null,null,0.9,null,3.1,null,15,3.5,null,null,1.5,null,9.3,null,1.4,null,11.6,null,1.3,null,10.9,null,13.2,null,2.9,null,1.5,null,9.4,null,1.6,null,11.1,null,1.3,null,11.3,null,13,null,2.9,null,2.3,null,17.1,null,1.8,null,16.8,null,1.6,null,15.1,null,19.8,1.7,null,null,3.9,null,20.3,null,2.4,null,20.3,null,1.8,null,19.7,null,13.8,1.3,null,null,9.4,null,2.9,null,1.7,null,16,null,1.3,null,13.4,null,13.5,null,1.4,null,12.5,null,1.5,null,15,null,1.8,null,5.2,null,1.9,null,0.7,null,3.4,0.7,null,null,3.6,null,4.7,1,null,null,1.5,1.1,null,null,1.3,null,0.5,null,0.5,null,1.3,null,0.5,null,0.5,null,0.8,null,1.8,null,51647,null,1770,null,50262.00,2419,null,null,34924,null,3441,null,2211,null,57865,null,2232,null,61482,null,1910,null,62639,null,70075,2717,null,null,3483,null,44483,null,45.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),46.4,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X),(X),null
5001100US0648,California,"Congressional District 48 (111th Congress), California",145184,4518,null,null,96952,4954,null,null,4080,null,179365,null,4799,null,276317,null,3,0.8,null,null,0.7,null,5.3,null,1.5,null,9.9,null,0.5,null,1.4,null,2.6,null,0.5,null,1.7,null,0.6,null,4.7,1,null,null,0.7,null,1.6,null,10.3,1.6,null,null,0.8,null,3,null,0.9,null,4.1,null,0.8,null,5.9,null,9.4,null,1.5,null,0.9,null,3.7,null,0.9,null,5.1,null,0.8,null,6.5,null,11.7,null,1.8,null,1.2,null,7.4,null,1.3,null,8.5,null,1,null,9.5,null,15.3,1.3,null,null,2.6,null,19.5,null,1.2,null,12,null,1.2,null,12.8,null,13.3,1,null,null,13.3,null,1.7,null,1.4,null,13.3,null,1.3,null,13.2,null,18.9,null,1.2,null,22,null,1.5,null,22.9,null,1.8,null,12,null,1.9,null,1,null,13.2,1.4,null,null,10.1,null,15.3,1.6,null,null,4,1.1,null,null,16.4,null,1.5,null,1.1,null,12.6,null,1.4,null,5.1,null,1.7,null,19.5,null,82047,null,2391,null,102123.00,2722,null,null,52644,null,3119,null,4302,null,113702,null,5497,null,133157,null,4325,null,112411,null,147449,6496,null,null,4697,null,70753,null,26,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X),(X),null
